"State","Year","Month","Total_Deaths","Population","Abbreviation","Region","Annual_Mortality_Rate","Monthly_Mortality_Rate"
"Alabama",2020,1,4304,4921532,"AL","South",0.874524436699792,0.728770363916493
"Alabama",2020,2,5503,4921532,"AL","South",1.11814776374511,0.931789803120925
"Alabama",2020,3,4280,4921532,"AL","South",0.869647906383622,0.724706588653018
"Alabama",2020,4,4579,4921532,"AL","South",0.930401346572571,0.775334455477143
"Alabama",2020,5,5728,4921532,"AL","South",1.1638652354592,0.969887696216002
"Alabama",2020,6,4552,4921532,"AL","South",0.92491524996688,0.770762708305734
"Alabama",2020,7,5088,4921532,"AL","South",1.03382442702801,0.861520355856672
"Alabama",2020,8,6567,4921532,"AL","South",1.33434060776197,1.11195050646831
"Alabama",2020,9,4831,4921532,"AL","South",0.981604914892355,0.818004095743629
"Alabama",2020,10,5808,4921532,"AL","South",1.1801203365131,0.983433613760918
"Alabama",2020,11,5147,4921532,"AL","South",1.04581256405526,0.871510470046048
"Alabama",2020,12,6163,4921532,"AL","South",1.25225234743978,1.04354362286648
"Alabama",2021,1,8878,5039877,"AL","South",1.76155092673889,1.46795910561574
"Alabama",2021,2,5588,5039877,"AL","South",1.10875721768607,0.923964348071722
"Alabama",2021,3,4602,5039877,"AL","South",0.913117522510966,0.760931268759138
"Alabama",2021,4,4594,5039877,"AL","South",0.911530182185002,0.759608485154168
"Alabama",2021,5,5618,5039877,"AL","South",1.11470974390843,0.928924786590361
"Alabama",2021,6,4406,5039877,"AL","South",0.874227684524841,0.728523070437367
"Alabama",2021,7,5525,5039877,"AL","South",1.0962569126191,0.913547427182581
"Alabama",2021,8,5967,5039877,"AL","South",1.18395746562863,0.986631221357188
"Alabama",2021,9,6393,5039877,"AL","South",1.26848333798622,1.05706944832185
"Alabama",2021,10,6477,5039877,"AL","South",1.28515041140885,1.07095867617404
"Alabama",2021,11,4668,5039877,"AL","South",0.926213080200172,0.771844233500143
"Alabama",2021,12,4796,5039877,"AL","South",0.9516105254156,0.793008771179667
"Alabama",2022,1,7301,5074296,"AL","South",1.4388202816706,1.19901690139217
"Alabama",2022,2,6092,5074296,"AL","South",1.20056062949422,1.00046719124518
"Alabama",2022,3,4603,5074296,"AL","South",0.907120908989148,0.75593409082429
"Alabama",2022,4,5301,5074296,"AL","South",1.04467693646567,0.870564113721391
"Alabama",2022,5,4169,5074296,"AL","South",0.821591803079678,0.684659835899732
"Alabama",2022,6,4267,5074296,"AL","South",0.84090482699472,0.7007540224956
"Alabama",2022,7,5493,5074296,"AL","South",1.08251469760534,0.902095581337786
"Alabama",2022,8,4379,5074296,"AL","South",0.862976854326196,0.719147378605164
"Alabama",2022,9,4375,5074296,"AL","South",0.862188567635786,0.718490473029822
"Alabama",2022,10,5657,5074296,"AL","South",1.11483445191215,0.929028709926789
"Alabama",2022,11,4547,5074296,"AL","South",0.89608489532341,0.746737412769509
"Alabama",2022,12,6017,5074296,"AL","South",1.18578025404903,0.988150211707529
"Alabama",2023,1,4840,5074296,"AL","South",0.953826895395933,0.794855746163277
"Alabama",2023,2,4806,5074296,"AL","South",0.947126458527449,0.789272048772874
"Alabama",2023,3,4441,5074296,"AL","South",0.875195298027549,0.729329415022958
"Alabama",2023,4,5493,5074296,"AL","South",1.08251469760534,0.902095581337786
"Alabama",2023,5,4420,5074296,"AL","South",0.871056792902897,0.725880660752414
"Alabama",2023,6,4140,5074296,"AL","South",0.815876724574207,0.679897270478506
"Alabama",2023,7,5216,5074296,"AL","South",1.02792584429446,0.856604870245383
"Alabama",2023,8,4032,5074296,"AL","South",0.794592983933141,0.662160819944284
"Alabama",2023,9,2205,5074296,"AL","South",0.434543038088436,0.36211919840703
"Alaska",2020,1,390,731158,"AK","West",0.533400441491442,0.444500367909535
"Alaska",2020,2,433,731158,"AK","West",0.592211259399473,0.493509382832894
"Alaska",2020,3,326,731158,"AK","West",0.445868061349257,0.371556717791047
"Alaska",2020,4,323,731158,"AK","West",0.441764981030092,0.368137484191743
"Alaska",2020,5,439,731158,"AK","West",0.600417420037803,0.500347850031503
"Alaska",2020,6,349,731158,"AK","West",0.477325010462855,0.397770842052379
"Alaska",2020,7,367,731158,"AK","West",0.501943492377845,0.418286243648204
"Alaska",2020,8,498,731158,"AK","West",0.68111133298138,0.567592777484483
"Alaska",2020,9,410,731158,"AK","West",0.560754310285875,0.467295258571563
"Alaska",2020,10,505,731158,"AK","West",0.690685187059432,0.575570989216193
"Alaska",2020,11,464,731158,"AK","West",0.634609756030844,0.528841463359037
"Alaska",2020,12,467,731158,"AK","West",0.638712836350009,0.532260696958341
"Alaska",2021,1,537,732673,"AK","West",0.732932699853823,0.610777249878186
"Alaska",2021,2,362,732673,"AK","West",0.494081261353974,0.411734384461645
"Alaska",2021,3,377,732673,"AK","West",0.514554241796818,0.428795201497348
"Alaska",2021,4,370,732673,"AK","West",0.505000184256824,0.420833486880687
"Alaska",2021,5,513,732673,"AK","West",0.700175931145272,0.58347994262106
"Alaska",2021,6,372,732673,"AK","West",0.507729914982537,0.423108262485447
"Alaska",2021,7,530,732673,"AK","West",0.723378642313829,0.602815535261524
"Alaska",2021,8,544,732673,"AK","West",0.742486757393817,0.618738964494847
"Alaska",2021,9,562,732673,"AK","West",0.76705433392523,0.639211944937692
"Alaska",2021,10,823,732673,"AK","West",1.12328419363072,0.936070161358933
"Alaska",2021,11,550,732673,"AK","West",0.750675949570955,0.625563291309129
"Alaska",2021,12,506,732673,"AK","West",0.690621873605278,0.575518228004398
"Alaska",2022,1,597,733583,"AK","West",0.813813842469087,0.678178202057572
"Alaska",2022,2,426,733583,"AK","West",0.580711385078444,0.483926154232036
"Alaska",2022,3,410,733583,"AK","West",0.558900628831366,0.465750524026138
"Alaska",2022,4,484,733583,"AK","West",0.6597753764741,0.549812813728417
"Alaska",2022,5,387,733583,"AK","West",0.527547666726192,0.43962305560516
"Alaska",2022,6,442,733583,"AK","West",0.602522141325522,0.502101784437935
"Alaska",2022,7,549,733583,"AK","West",0.748381573727854,0.623651311439878
"Alaska",2022,8,420,733583,"AK","West",0.57253235148579,0.477110292904825
"Alaska",2022,9,416,733583,"AK","West",0.56707966242402,0.47256638535335
"Alaska",2022,10,525,733583,"AK","West",0.715665439357237,0.596387866131031
"Alaska",2022,11,408,733583,"AK","West",0.556174284300481,0.463478570250401
"Alaska",2022,12,591,733583,"AK","West",0.805634808876432,0.67136234073036
"Alaska",2023,1,446,733583,"AK","West",0.607974830387291,0.506645691989409
"Alaska",2023,2,432,733583,"AK","West",0.588890418671098,0.490742015559248
"Alaska",2023,3,393,733583,"AK","West",0.535726700318846,0.446438916932372
"Alaska",2023,4,513,733583,"AK","West",0.699307372171929,0.582756143476607
"Alaska",2023,5,378,733583,"AK","West",0.515279116337211,0.429399263614342
"Alaska",2023,6,407,733583,"AK","West",0.554811112035039,0.462342593362533
"Alaska",2023,7,436,733583,"AK","West",0.594343107732867,0.495285923110723
"Alaska",2023,8,297,733583,"AK","West",0.40486216283638,0.337385135696983
"Alaska",2023,9,104,733583,"AK","West",0.141769915606005,0.118141596338338
"Arizona",2020,1,5282,7421401,"AZ","West",0.71172545453345,0.593104545444542
"Arizona",2020,2,6538,7421401,"AZ","West",0.880965736792824,0.73413811399402
"Arizona",2020,3,5343,7421401,"AZ","West",0.719944926840633,0.599954105700527
"Arizona",2020,4,5460,7421401,"AZ","West",0.735710144216705,0.613091786847254
"Arizona",2020,5,6736,7421401,"AZ","West",0.907645335429254,0.756371112857711
"Arizona",2020,6,6029,7421401,"AZ","West",0.812380303934527,0.676983586612106
"Arizona",2020,7,7586,7421401,"AZ","West",1.02217896593918,0.851815804949317
"Arizona",2020,8,7876,7421401,"AZ","West",1.06125514576021,0.884379288133512
"Arizona",2020,9,5122,7421401,"AZ","West",0.690166182908052,0.57513848575671
"Arizona",2020,10,6273,7421401,"AZ","West",0.845258193163258,0.704381827636049
"Arizona",2020,11,5707,7421401,"AZ","West",0.768992269788413,0.640826891490344
"Arizona",2020,12,8003,7421401,"AZ","West",1.07836781761287,0.898639848010728
"Arizona",2021,1,11681,7276316,"AZ","West",1.60534534234082,1.33778778528402
"Arizona",2021,2,6803,7276316,"AZ","West",0.934951148355844,0.779125956963203
"Arizona",2021,3,5586,7276316,"AZ","West",0.767696180319821,0.639746816933184
"Arizona",2021,4,5189,7276316,"AZ","West",0.713135603236583,0.594279669363819
"Arizona",2021,5,6523,7276316,"AZ","West",0.896470136810991,0.747058447342492
"Arizona",2021,6,5381,7276316,"AZ","West",0.739522582581625,0.616268818818021
"Arizona",2021,7,6549,7276316,"AZ","West",0.900043373597298,0.750036144664415
"Arizona",2021,8,6066,7276316,"AZ","West",0.833663628682427,0.694719690568689
"Arizona",2021,9,6435,7276316,"AZ","West",0.88437610461118,0.736980087175983
"Arizona",2021,10,7796,7276316,"AZ","West",1.07142130715598,0.892851089296653
"Arizona",2021,11,6854,7276316,"AZ","West",0.941960189744371,0.784966824786976
"Arizona",2021,12,7667,7276316,"AZ","West",1.05369255540853,0.878077129507111
"Arizona",2022,1,9622,7359197,"AZ","West",1.30747960681036,1.08956633900864
"Arizona",2022,2,6970,7359197,"AZ","West",0.94711420281316,0.789261835677633
"Arizona",2022,3,5853,7359197,"AZ","West",0.795331338459889,0.662776115383241
"Arizona",2022,4,6587,7359197,"AZ","West",0.895070481195163,0.745892067662636
"Arizona",2022,5,5276,7359197,"AZ","West",0.716926045056274,0.597438370880229
"Arizona",2022,6,5283,7359197,"AZ","West",0.717877235790807,0.598231029825673
"Arizona",2022,7,6849,7359197,"AZ","West",0.930672191544811,0.775560159620676
"Arizona",2022,8,5168,7359197,"AZ","West",0.702250530866343,0.585208775721953
"Arizona",2022,9,5159,7359197,"AZ","West",0.701027571350516,0.584189642792096
"Arizona",2022,10,6383,7359197,"AZ","West",0.867350065503071,0.722791721252559
"Arizona",2022,11,5718,7359197,"AZ","West",0.776986945722475,0.647489121435396
"Arizona",2022,12,7851,7359197,"AZ","West",1.06682835097362,0.889023625811349
"Arizona",2023,1,5907,7359197,"AZ","West",0.802669095554855,0.668890912962379
"Arizona",2023,2,5771,7359197,"AZ","West",0.784188818426793,0.653490682022328
"Arizona",2023,3,5601,7359197,"AZ","West",0.761088472016716,0.634240393347263
"Arizona",2023,4,7094,7359197,"AZ","West",0.963963867253452,0.80330322271121
"Arizona",2023,5,5209,7359197,"AZ","West",0.707821790882891,0.589851492402409
"Arizona",2023,6,4991,7359197,"AZ","West",0.678198993721733,0.565165828101445
"Arizona",2023,7,6697,7359197,"AZ","West",0.910017764166389,0.758348136805325
"Arizona",2023,8,4919,7359197,"AZ","West",0.668415317595113,0.557012764662594
"Arizona",2023,9,3128,7359197,"AZ","West",0.425046373945418,0.354205311621182
"Arkansas",2020,1,2632,3030522,"AR","South",0.868497242389265,0.723747701991054
"Arkansas",2020,2,3395,3030522,"AR","South",1.12026904935849,0.933557541132078
"Arkansas",2020,3,2606,3030522,"AR","South",0.859917862335268,0.716598218612723
"Arkansas",2020,4,2494,3030522,"AR","South",0.822960532871895,0.685800444059912
"Arkansas",2020,5,3126,3030522,"AR","South",1.03150546341521,0.859587886179345
"Arkansas",2020,6,2672,3030522,"AR","South",0.881696288626184,0.734746907188487
"Arkansas",2020,7,2757,3030522,"AR","South",0.909744261879637,0.758120218233031
"Arkansas",2020,8,3741,3030522,"AR","South",1.23444079930784,1.02870066608987
"Arkansas",2020,9,2917,3030522,"AR","South",0.962540446827312,0.80211703902276
"Arkansas",2020,10,3931,3030522,"AR","South",1.29713626893321,1.08094689077767
"Arkansas",2020,11,3447,3030522,"AR","South",1.13742780946649,0.94785650788874
"Arkansas",2020,12,3714,3030522,"AR","South",1.22553144309792,1.0212762025816
"Arkansas",2021,1,4751,3025891,"AR","South",1.57011604185346,1.30843003487788
"Arkansas",2021,2,3229,3025891,"AR","South",1.06712370009363,0.889269750078021
"Arkansas",2021,3,2804,3025891,"AR","South",0.92666920255885,0.772224335465708
"Arkansas",2021,4,2564,3025891,"AR","South",0.847353721598035,0.706128101331696
"Arkansas",2021,5,3360,3025891,"AR","South",1.1104167334514,0.925347277876169
"Arkansas",2021,6,2684,3025891,"AR","South",0.887011462078442,0.739176218398702
"Arkansas",2021,7,3663,3025891,"AR","South",1.21055252816443,1.00879377347036
"Arkansas",2021,8,3559,3025891,"AR","South",1.17618248641475,0.980152072012288
"Arkansas",2021,9,3383,3025891,"AR","South",1.11801780037681,0.931681500314012
"Arkansas",2021,10,3873,3025891,"AR","South",1.27995357400514,1.06662797833762
"Arkansas",2021,11,2972,3025891,"AR","South",0.98219003923142,0.818491699359516
"Arkansas",2021,12,3181,3025891,"AR","South",1.05126060390146,0.876050503251219
"Arkansas",2022,1,4398,3045637,"AR","South",1.44403289032803,1.20336074194003
"Arkansas",2022,2,3628,3045637,"AR","South",1.19121221603231,0.992676846693593
"Arkansas",2022,3,2910,3045637,"AR","South",0.955465145715001,0.796220954762501
"Arkansas",2022,4,3263,3045637,"AR","South",1.07136864964538,0.892807208037815
"Arkansas",2022,5,2654,3045637,"AR","South",0.871410479975125,0.726175399979271
"Arkansas",2022,6,2666,3045637,"AR","South",0.875350542431682,0.729458785359735
"Arkansas",2022,7,3314,3045637,"AR","South",1.08811391508574,0.906761595904787
"Arkansas",2022,8,2625,3045637,"AR","South",0.86188866237178,0.718240551976483
"Arkansas",2022,9,2693,3045637,"AR","South",0.884215682958934,0.736846402465779
"Arkansas",2022,10,3494,3045637,"AR","South",1.14721485193409,0.956012376611746
"Arkansas",2022,11,2835,3045637,"AR","South",0.930839755361522,0.775699796134602
"Arkansas",2022,12,3842,3045637,"AR","South",1.26147666317424,1.0512305526452
"Arkansas",2023,1,3009,3045637,"AR","South",0.987970660981594,0.823308884151329
"Arkansas",2023,2,2856,3045637,"AR","South",0.937734864660496,0.781445720550414
"Arkansas",2023,3,2751,3045637,"AR","South",0.903259318165625,0.752716098471354
"Arkansas",2023,4,3341,3045637,"AR","South",1.096979055613,0.91414921301083
"Arkansas",2023,5,2593,3045637,"AR","South",0.851381829154295,0.709484857628579
"Arkansas",2023,6,2508,3045637,"AR","South",0.823473053420352,0.68622754451696
"Arkansas",2023,7,3235,3045637,"AR","South",1.06217517058008,0.885145975483399
"Arkansas",2023,8,2518,3045637,"AR","South",0.826756438800816,0.68896369900068
"Arkansas",2023,9,1646,3045637,"AR","South",0.540445233624362,0.450371028020301
"California",2020,1,23422,39368078,"CA","West",0.594949034595999,0.495790862163333
"California",2020,2,28664,39368078,"CA","West",0.728102601300475,0.606752167750396
"California",2020,3,22571,39368078,"CA","West",0.573332536071484,0.477777113392903
"California",2020,4,24102,39368078,"CA","West",0.612221912382921,0.510184926985767
"California",2020,5,28233,39368078,"CA","West",0.71715464493847,0.597628870782058
"California",2020,6,22278,39368078,"CA","West",0.56588995784859,0.471574964873825
"California",2020,7,24423,39368078,"CA","West",0.620375726749983,0.516979772291652
"California",2020,8,31295,39368078,"CA","West",0.794933397561344,0.662444497967787
"California",2020,9,22976,39368078,"CA","West",0.583620058871048,0.486350049059206
"California",2020,10,27740,39368078,"CA","West",0.704631808542952,0.587193173785793
"California",2020,11,24616,39368078,"CA","West",0.625278175886565,0.521065146572137
"California",2020,12,35109,39368078,"CA","West",0.891813920913284,0.743178267427737
"California",2021,1,54783,39237836,"CA","West",1.39617791358321,1.16348159465267
"California",2021,2,30388,39237836,"CA","West",0.774456572987358,0.645380477489465
"California",2021,3,24468,39237836,"CA","West",0.62358178978066,0.519651491483883
"California",2021,4,21914,39237836,"CA","West",0.558491553917499,0.465409628264583
"California",2021,5,26653,39237836,"CA","West",0.679267837298673,0.566056531082227
"California",2021,6,21234,39237836,"CA","West",0.541161342332946,0.450967785277455
"California",2021,7,26777,39237836,"CA","West",0.682428052352327,0.568690043626939
"California",2021,8,24424,39237836,"CA","West",0.622460423148718,0.518717019290598
"California",2021,9,25752,39237836,"CA","West",0.65630530694914,0.546921089124283
"California",2021,10,30639,39237836,"CA","West",0.78085345991048,0.650711216592067
"California",2021,11,24187,39237836,"CA","West",0.616420334699396,0.513683612249496
"California",2021,12,25547,39237836,"CA","West",0.651080757868502,0.542567298223752
"California",2022,1,38531,39029342,"CA","West",0.987231606415501,0.822693005346251
"California",2022,2,29016,39029342,"CA","West",0.743440665743225,0.619533888119354
"California",2022,3,23554,39029342,"CA","West",0.603494673315271,0.502912227762726
"California",2022,4,27131,39029342,"CA","West",0.695143669088759,0.579286390907299
"California",2022,5,21835,39029342,"CA","West",0.559450886976265,0.466209072480221
"California",2022,6,22329,39029342,"CA","West",0.572108030927091,0.476756692439242
"California",2022,7,28470,39029342,"CA","West",0.729451190850207,0.607875992375173
"California",2022,8,22939,39029342,"CA","West",0.58773729774896,0.489781081457467
"California",2022,9,22715,39029342,"CA","West",0.581998025997979,0.484998354998316
"California",2022,10,27233,39029342,"CA","West",0.697757087475367,0.581464239562805
"California",2022,11,23867,39029342,"CA","West",0.611514280717313,0.509595233931094
"California",2022,12,33796,39029342,"CA","West",0.86591262542935,0.721593854524458
"California",2023,1,25530,39029342,"CA","West",0.654123249118573,0.545102707598811
"California",2023,2,24771,39029342,"CA","West",0.634676341712346,0.528896951426955
"California",2023,3,24348,39029342,"CA","West",0.62383834193259,0.519865284943825
"California",2023,4,28630,39029342,"CA","West",0.733550670672337,0.611292225560281
"California",2023,5,21642,39029342,"CA","West",0.554505889440821,0.462088241200684
"California",2023,6,21394,39029342,"CA","West",0.54815169571652,0.456793079763767
"California",2023,7,26419,39029342,"CA","West",0.676900983880282,0.564084153233568
"California",2023,8,20671,39029342,"CA","West",0.529627171270271,0.44135597605856
"California",2023,9,12854,39029342,"CA","West",0.329341960210346,0.274451633508622
"Colorado",2020,1,3427,5807719,"CO","West",0.590076758190264,0.49173063182522
"Colorado",2020,2,4170,5807719,"CO","West",0.718009945040385,0.598341620866988
"Colorado",2020,3,3394,5807719,"CO","West",0.584394665100016,0.486995554250013
"Colorado",2020,4,4236,5807719,"CO","West",0.72937413122088,0.6078117760174
"Colorado",2020,5,4473,5807719,"CO","West",0.770181890687204,0.641818242239337
"Colorado",2020,6,3376,5807719,"CO","West",0.581295341596245,0.484412784663537
"Colorado",2020,7,3244,5807719,"CO","West",0.558566969235254,0.465472474362712
"Colorado",2020,8,4170,5807719,"CO","West",0.718009945040385,0.598341620866988
"Colorado",2020,9,3235,5807719,"CO","West",0.557017307483368,0.464181089569474
"Colorado",2020,10,4226,5807719,"CO","West",0.727652284829896,0.606376904024914
"Colorado",2020,11,4395,5807719,"CO","West",0.756751488837528,0.63062624069794
"Colorado",2020,12,4815,5807719,"CO","West",0.829069037258862,0.690890864382385
"Colorado",2021,1,5102,5812069,"CO","West",0.877828532317837,0.731523776931531
"Colorado",2021,2,3530,5812069,"CO","West",0.607356863794976,0.506130719829146
"Colorado",2021,3,3490,5812069,"CO","West",0.600474633043758,0.500395527536465
"Colorado",2021,4,3339,5812069,"CO","West",0.57449421195791,0.478745176631592
"Colorado",2021,5,4226,5812069,"CO","West",0.727107678866166,0.605923065721805
"Colorado",2021,6,3352,5812069,"CO","West",0.576730936952056,0.480609114126713
"Colorado",2021,7,4225,5812069,"CO","West",0.726935623097386,0.605779685914488
"Colorado",2021,8,3587,5812069,"CO","West",0.617164042615461,0.514303368846218
"Colorado",2021,9,3779,5812069,"CO","West",0.650198750221307,0.541832291851089
"Colorado",2021,10,5171,5812069,"CO","West",0.889700380363688,0.741416983636407
"Colorado",2021,11,4631,5812069,"CO","West",0.796790265222247,0.663991887685206
"Colorado",2021,12,4532,5812069,"CO","West",0.779756744112983,0.649797286760819
"Colorado",2022,1,5857,5839926,"CO","West",1.00292366718345,0.835769722652878
"Colorado",2022,2,4016,5839926,"CO","West",0.687679946629461,0.573066622191217
"Colorado",2022,3,3547,5839926,"CO","West",0.607370709834337,0.506142258195281
"Colorado",2022,4,4273,5839926,"CO","West",0.731687353572631,0.609739461310526
"Colorado",2022,5,3491,5839926,"CO","West",0.597781547231934,0.498151289359945
"Colorado",2022,6,3486,5839926,"CO","West",0.596925371999577,0.497437809999647
"Colorado",2022,7,4240,5839926,"CO","West",0.726036597039072,0.60503049753256
"Colorado",2022,8,3239,5839926,"CO","West",0.554630315521121,0.462191929600934
"Colorado",2022,9,3425,5839926,"CO","West",0.586480034164817,0.488733361804014
"Colorado",2022,10,4295,5839926,"CO","West",0.735454524595003,0.612878770495836
"Colorado",2022,11,3792,5839926,"CO","West",0.649323296219849,0.541102746849874
"Colorado",2022,12,4976,5839926,"CO","West",0.852065591242081,0.710054659368401
"Colorado",2023,1,3727,5839926,"CO","West",0.638193018199203,0.531827515166003
"Colorado",2023,2,3565,5839926,"CO","West",0.610452940670824,0.508710783892353
"Colorado",2023,3,3560,5839926,"CO","West",0.609596765438466,0.507997304532055
"Colorado",2023,4,4487,5839926,"CO","West",0.768331653517527,0.640276377931273
"Colorado",2023,5,3392,5839926,"CO","West",0.580829277631258,0.484024398026048
"Colorado",2023,6,3286,5839926,"CO","West",0.562678362705281,0.468898635587734
"Colorado",2023,7,4045,5839926,"CO","West",0.692645762977134,0.577204802480945
"Colorado",2023,8,3328,5839926,"CO","West",0.569870234657083,0.474891862214236
"Colorado",2023,9,2062,5839926,"CO","West",0.35308666582419,0.294238888186825
"Connecticut",2020,1,2556,3557006,"CT","Northeast",0.718581863511054,0.598818219592545
"Connecticut",2020,2,3264,3557006,"CT","Northeast",0.917625666079844,0.764688055066536
"Connecticut",2020,3,2673,3557006,"CT","Northeast",0.75147469529149,0.626228912742908
"Connecticut",2020,4,4878,3557006,"CT","Northeast",1.37137806346124,1.14281505288436
"Connecticut",2020,5,4753,3557006,"CT","Northeast",1.3362361491659,1.11353012430492
"Connecticut",2020,6,2484,3557006,"CT","Northeast",0.69834012087694,0.581950100730783
"Connecticut",2020,7,2319,3557006,"CT","Northeast",0.651952794007095,0.543293995005912
"Connecticut",2020,8,2825,3557006,"CT","Northeast",0.79420726307462,0.661839385895516
"Connecticut",2020,9,2368,3557006,"CT","Northeast",0.665728424410867,0.554773687009056
"Connecticut",2020,10,3201,3557006,"CT","Northeast",0.899914141274994,0.749928451062495
"Connecticut",2020,11,2928,3557006,"CT","Northeast",0.823164200453977,0.685970167044981
"Connecticut",2020,12,3481,3557006,"CT","Northeast",0.978632029296549,0.815526691080457
"Connecticut",2021,1,4336,3605597,"CT","Northeast",1.20257477471831,1.00214564559859
"Connecticut",2021,2,2879,3605597,"CT","Northeast",0.798480806368543,0.665400671973786
"Connecticut",2021,3,2603,3605597,"CT","Northeast",0.721933150044223,0.601610958370186
"Connecticut",2021,4,2411,3605597,"CT","Northeast",0.668682606514261,0.557235505428551
"Connecticut",2021,5,3063,3605597,"CT","Northeast",0.849512577251423,0.707927147709519
"Connecticut",2021,6,2312,3605597,"CT","Northeast",0.641225295006624,0.53435441250552
"Connecticut",2021,7,2988,3605597,"CT","Northeast",0.828711583685032,0.690592986404193
"Connecticut",2021,8,2527,3605597,"CT","Northeast",0.700854809896946,0.584045674914122
"Connecticut",2021,9,2632,3605597,"CT","Northeast",0.729976200889894,0.608313500741579
"Connecticut",2021,10,3230,3605597,"CT","Northeast",0.895829456259255,0.746524546882712
"Connecticut",2021,11,2758,3605597,"CT","Northeast",0.764921870081432,0.637434891734526
"Connecticut",2021,12,2992,3605597,"CT","Northeast",0.829820970008573,0.691517475007144
"Connecticut",2022,1,4465,3626205,"CT","Northeast",1.23131483189726,1.02609569324772
"Connecticut",2022,2,3013,3626205,"CT","Northeast",0.830896212431454,0.692413510359545
"Connecticut",2022,3,2536,3626205,"CT","Northeast",0.699353732069753,0.582794776724794
"Connecticut",2022,4,3151,3626205,"CT","Northeast",0.86895252750465,0.724127106253875
"Connecticut",2022,5,2560,3626205,"CT","Northeast",0.705972221647701,0.588310184706417
"Connecticut",2022,6,2400,3626205,"CT","Northeast",0.661848957794719,0.551540798162266
"Connecticut",2022,7,3105,3626205,"CT","Northeast",0.856267089146918,0.713555907622432
"Connecticut",2022,8,2397,3626205,"CT","Northeast",0.661021646597476,0.550851372164563
"Connecticut",2022,9,2343,3626205,"CT","Northeast",0.646130045047095,0.538441704205912
"Connecticut",2022,10,3228,3626205,"CT","Northeast",0.890186848233897,0.741822373528248
"Connecticut",2022,11,2726,3626205,"CT","Northeast",0.751750107895169,0.626458423245974
"Connecticut",2022,12,3737,3626205,"CT","Northeast",1.03055398136619,0.858794984471828
"Connecticut",2023,1,2811,3626205,"CT","Northeast",0.775190591817065,0.645992159847554
"Connecticut",2023,2,2757,3626205,"CT","Northeast",0.760298990266684,0.633582491888903
"Connecticut",2023,3,2549,3626205,"CT","Northeast",0.702938747257808,0.585782289381507
"Connecticut",2023,4,3000,3626205,"CT","Northeast",0.827311197243399,0.689425997702833
"Connecticut",2023,5,2422,3626205,"CT","Northeast",0.667915906574504,0.556596588812087
"Connecticut",2023,6,2275,3626205,"CT","Northeast",0.627377657909578,0.522814714924648
"Connecticut",2023,7,2963,3626205,"CT","Northeast",0.817107692477397,0.680923077064498
"Connecticut",2023,8,2284,3626205,"CT","Northeast",0.629859591501308,0.524882992917757
"Connecticut",2023,9,1493,3626205,"CT","Northeast",0.411725205828132,0.34310433819011
"Delaware",2020,1,773,986809,"DE","South",0.783332944875857,0.652777454063215
"Delaware",2020,2,934,986809,"DE","South",0.946485084752977,0.788737570627481
"Delaware",2020,3,798,986809,"DE","South",0.80866712808659,0.673889273405492
"Delaware",2020,4,947,986809,"DE","South",0.959658860022558,0.799715716685465
"Delaware",2020,5,1246,986809,"DE","South",1.26265569122292,1.0522130760191
"Delaware",2020,6,745,986809,"DE","South",0.754958659679837,0.629132216399864
"Delaware",2020,7,787,986809,"DE","South",0.797520087473868,0.66460007289489
"Delaware",2020,8,965,986809,"DE","South",0.977899471934285,0.814916226611904
"Delaware",2020,9,769,986809,"DE","South",0.77927947556214,0.64939956296845
"Delaware",2020,10,1018,986809,"DE","South",1.03160794034104,0.859673283617532
"Delaware",2020,11,802,986809,"DE","South",0.812720597400307,0.677267164500256
"Delaware",2020,12,1078,986809,"DE","South",1.0924099800468,0.910341650038998
"Delaware",2021,1,1398,1003384,"DE","South",1.39328512314328,1.16107093595274
"Delaware",2021,2,915,1003384,"DE","South",0.911914082743994,0.759928402286662
"Delaware",2021,3,855,1003384,"DE","South",0.852116437973896,0.710097031644914
"Delaware",2021,4,768,1003384,"DE","South",0.765409853057254,0.637841544214379
"Delaware",2021,5,1017,1003384,"DE","South",1.01357007885316,0.844641732377634
"Delaware",2021,6,739,1003384,"DE","South",0.73650765808504,0.613756381737533
"Delaware",2021,7,904,1003384,"DE","South",0.90095118120281,0.750792651002341
"Delaware",2021,8,851,1003384,"DE","South",0.848129928322557,0.706774940268797
"Delaware",2021,9,871,1003384,"DE","South",0.868062476579256,0.72338539714938
"Delaware",2021,10,1147,1003384,"DE","South",1.14313164252171,0.952609702101422
"Delaware",2021,11,868,1003384,"DE","South",0.865072594340751,0.720893828617292
"Delaware",2021,12,975,1003384,"DE","South",0.971711727514092,0.80975977292841
"Delaware",2022,1,1473,1018396,"DE","South",1.44639216964717,1.20532680803931
"Delaware",2022,2,1006,1018396,"DE","South",0.987827917627328,0.823189931356106
"Delaware",2022,3,840,1018396,"DE","South",0.82482649185582,0.68735540987985
"Delaware",2022,4,1036,1018396,"DE","South",1.01728600662218,0.847738338851815
"Delaware",2022,5,811,1018396,"DE","South",0.796350339160798,0.663625282633998
"Delaware",2022,6,773,1018396,"DE","South",0.75903675976732,0.632530633139434
"Delaware",2022,7,1016,1018396,"DE","South",0.997647280625611,0.831372733854676
"Delaware",2022,8,745,1018396,"DE","South",0.731542543372126,0.609618786143439
"Delaware",2022,9,791,1018396,"DE","South",0.776711613164231,0.647259677636859
